replies_count,retweets_count,likes_count,date,High,Low,average_stock
397,305,6355,2020-04-03,103.098,93.678001,98.3880005
41,51,1681,2020-04-03,103.098,93.678001,98.3880005
234,873,15837,2020-04-03,103.098,93.678001,98.3880005
123,161,3869,2020-04-03,103.098,93.678001,98.3880005
92,70,1915,2020-04-03,103.098,93.678001,98.3880005
96,224,3869,2020-04-03,103.098,93.678001,98.3880005
49,74,1305,2020-04-03,103.098,93.678001,98.3880005
47,104,939,2020-04-03,103.098,93.678001,98.3880005
31,72,1533,2020-04-03,103.098,93.678001,98.3880005
120,202,2827,2020-04-03,103.098,93.678001,98.3880005
234,129,1865,2020-04-02,98.851997,89.279999,94.06599800000001
83,126,1861,2020-04-02,98.851997,89.279999,94.06599800000001
113,316,4576,2020-04-02,98.851997,89.279999,94.06599800000001
133,360,6520,2020-04-02,98.851997,89.279999,94.06599800000001
327,732,24515,2020-04-02,98.851997,89.279999,94.06599800000001
153,86,2299,2020-04-02,98.851997,89.279999,94.06599800000001
61,54,1291,2020-04-02,98.851997,89.279999,94.06599800000001
72,70,2080,2020-04-02,98.851997,89.279999,94.06599800000001
127,228,6729,2020-04-02,98.851997,89.279999,94.06599800000001
259,197,4758,2020-04-02,98.851997,89.279999,94.06599800000001
216,206,4182,2020-04-01,102.790001,95.019997,98.904999
379,528,14024,2020-03-31,108.592003,99.400002,103.9960025
75,145,3012,2020-03-31,108.592003,99.400002,103.9960025
12114,66879,298632,2020-03-31,108.592003,99.400002,103.9960025
119,201,4108,2020-03-31,108.592003,99.400002,103.9960025
1564,3419,79731,2020-03-31,108.592003,99.400002,103.9960025
161,94,2464,2020-03-31,108.592003,99.400002,103.9960025
66,63,605,2020-03-31,108.592003,99.400002,103.9960025
79,46,1667,2020-03-31,108.592003,99.400002,103.9960025
170,965,20123,2020-03-30,103.330002,98.246002,100.788002
74,102,1873,2020-03-30,103.330002,98.246002,100.788002
459,697,11911,2020-03-30,103.330002,98.246002,100.788002
528,989,18676,2020-03-30,103.330002,98.246002,100.788002
150,67,1994,2020-03-30,103.330002,98.246002,100.788002
631,1325,12573,2020-03-30,103.330002,98.246002,100.788002
1806,27291,223335,2020-03-30,103.330002,98.246002,100.788002
259,272,8176,2020-03-30,103.330002,98.246002,100.788002
154,488,3606,2020-03-27,105.160004,98.806,101.983002
170,489,7544,2020-03-27,105.160004,98.806,101.983002
480,1434,14773,2020-03-27,105.160004,98.806,101.983002
93,134,1984,2020-03-27,105.160004,98.806,101.983002
146,368,5011,2020-03-27,105.160004,98.806,101.983002
277,653,17099,2020-03-27,105.160004,98.806,101.983002
114,156,5823,2020-03-27,105.160004,98.806,101.983002
119,136,4838,2020-03-27,105.160004,98.806,101.983002
190,215,6413,2020-03-27,105.160004,98.806,101.983002
167,127,2513,2020-03-27,105.160004,98.806,101.983002
54,32,746,2020-03-26,112.0,102.449997,107.2249985
51,23,547,2020-03-26,112.0,102.449997,107.2249985
228,461,5588,2020-03-26,112.0,102.449997,107.2249985
399,262,6226,2020-03-26,112.0,102.449997,107.2249985
20,28,610,2020-03-26,112.0,102.449997,107.2249985
391,686,17751,2020-03-26,112.0,102.449997,107.2249985
163,565,4684,2020-03-26,112.0,102.449997,107.2249985
1571,3633,74875,2020-03-26,112.0,102.449997,107.2249985
365,876,7421,2020-03-25,111.400002,102.222,106.811001
71,56,728,2020-03-25,111.400002,102.222,106.811001
210,147,1558,2020-03-25,111.400002,102.222,106.811001
66,41,768,2020-03-25,111.400002,102.222,106.811001
288,669,11205,2020-03-25,111.400002,102.222,106.811001
802,8169,92262,2020-03-24,102.737999,94.800003,98.769001
438,1281,41486,2020-03-24,102.737999,94.800003,98.769001
1905,6532,95111,2020-03-24,102.737999,94.800003,98.769001
106,173,2184,2020-03-24,102.737999,94.800003,98.769001
55,44,1062,2020-03-24,102.737999,94.800003,98.769001
244,281,3404,2020-03-24,102.737999,94.800003,98.769001
57,38,919,2020-03-24,102.737999,94.800003,98.769001
219,132,2671,2020-03-24,102.737999,94.800003,98.769001
133,314,5814,2020-03-24,102.737999,94.800003,98.769001
1095,2976,27597,2020-03-24,102.737999,94.800003,98.769001
202,131,1963,2020-03-24,102.737999,94.800003,98.769001
118,99,2182,2020-03-24,102.737999,94.800003,98.769001
251,194,2733,2020-03-24,102.737999,94.800003,98.769001
75,165,2923,2020-03-24,102.737999,94.800003,98.769001
59,69,1504,2020-03-24,102.737999,94.800003,98.769001
289,407,6154,2020-03-24,102.737999,94.800003,98.769001
53,32,1273,2020-03-24,102.737999,94.800003,98.769001
54,73,3176,2020-03-24,102.737999,94.800003,98.769001
222,159,1230,2020-03-24,102.737999,94.800003,98.769001
36,13,276,2020-03-24,102.737999,94.800003,98.769001
189,187,1243,2020-03-24,102.737999,94.800003,98.769001
173,225,6843,2020-03-23,88.400002,82.099998,85.25
59,61,1944,2020-03-23,88.400002,82.099998,85.25
136,63,1229,2020-03-23,88.400002,82.099998,85.25
52,52,783,2020-03-23,88.400002,82.099998,85.25
85,131,4691,2020-03-23,88.400002,82.099998,85.25
212,237,4874,2020-03-23,88.400002,82.099998,85.25
100,154,2314,2020-03-23,88.400002,82.099998,85.25
102,159,5447,2020-03-23,88.400002,82.099998,85.25
133,217,6971,2020-03-23,88.400002,82.099998,85.25
50,128,2293,2020-03-23,88.400002,82.099998,85.25
457,816,10216,2020-03-23,88.400002,82.099998,85.25
127,185,2249,2020-03-23,88.400002,82.099998,85.25
210,161,2430,2020-03-20,95.400002,85.157997,90.2789995
215,238,4109,2020-03-20,95.400002,85.157997,90.2789995
224,357,3920,2020-03-20,95.400002,85.157997,90.2789995
56,37,930,2020-03-20,95.400002,85.157997,90.2789995
605,320,5432,2020-03-20,95.400002,85.157997,90.2789995
71,135,2841,2020-03-20,95.400002,85.157997,90.2789995
80,50,1262,2020-03-20,95.400002,85.157997,90.2789995
185,284,4277,2020-03-20,95.400002,85.157997,90.2789995
417,245,2701,2020-03-20,95.400002,85.157997,90.2789995
265,398,6263,2020-03-20,95.400002,85.157997,90.2789995
140,298,1701,2020-03-20,95.400002,85.157997,90.2789995
1412,411,5007,2020-03-19,90.400002,71.692001,81.0460015
8969,7264,12022,2020-03-19,90.400002,71.692001,81.0460015
298,105,3990,2020-03-19,90.400002,71.692001,81.0460015
4394,6064,57311,2020-03-19,90.400002,71.692001,81.0460015
693,605,4013,2020-03-19,90.400002,71.692001,81.0460015
398,755,11488,2020-03-19,90.400002,71.692001,81.0460015
49,36,851,2020-03-19,90.400002,71.692001,81.0460015
153,78,2510,2020-03-19,90.400002,71.692001,81.0460015
1103,1691,16452,2020-03-19,90.400002,71.692001,81.0460015
3489,1936,11598,2020-03-19,90.400002,71.692001,81.0460015
10445,3548,20432,2020-03-19,90.400002,71.692001,81.0460015
116,219,1537,2020-03-19,90.400002,71.692001,81.0460015
163,358,2217,2020-03-19,90.400002,71.692001,81.0460015
199,238,1751,2020-03-19,90.400002,71.692001,81.0460015
515,607,8153,2020-03-19,90.400002,71.692001,81.0460015
56,67,2162,2020-03-19,90.400002,71.692001,81.0460015
137,580,2701,2020-03-19,90.400002,71.692001,81.0460015
94,77,2852,2020-03-18,80.972,70.101997,75.5369985
81,210,2715,2020-03-18,80.972,70.101997,75.5369985
66,69,1756,2020-03-18,80.972,70.101997,75.5369985
181,357,5025,2020-03-18,80.972,70.101997,75.5369985
43,38,1929,2020-03-18,80.972,70.101997,75.5369985
552,564,22720,2020-03-18,80.972,70.101997,75.5369985
67,77,2707,2020-03-18,80.972,70.101997,75.5369985
109,138,4649,2020-03-18,80.972,70.101997,75.5369985
1414,3857,54367,2020-03-18,80.972,70.101997,75.5369985
2074,10448,111914,2020-03-18,80.972,70.101997,75.5369985
85,163,3251,2020-03-18,80.972,70.101997,75.5369985
67,66,1029,2020-03-18,80.972,70.101997,75.5369985
60,57,1121,2020-03-18,80.972,70.101997,75.5369985
94,119,1725,2020-03-18,80.972,70.101997,75.5369985
120,202,1669,2020-03-17,94.370003,79.199997,86.785
65,77,2916,2020-03-17,94.370003,79.199997,86.785
88,128,2045,2020-03-17,94.370003,79.199997,86.785
1103,4023,16451,2020-03-17,94.370003,79.199997,86.785
43,45,726,2020-03-17,94.370003,79.199997,86.785
1474,2148,13770,2020-03-17,94.370003,79.199997,86.785
354,1336,10319,2020-03-17,94.370003,79.199997,86.785
69,82,1597,2020-03-17,94.370003,79.199997,86.785
119,84,1601,2020-03-17,94.370003,79.199997,86.785
45,53,1040,2020-03-16,98.973999,88.433998,93.70399850000001
181,323,5302,2020-03-16,98.973999,88.433998,93.70399850000001
54,78,1136,2020-03-16,98.973999,88.433998,93.70399850000001
81,95,2660,2020-03-16,98.973999,88.433998,93.70399850000001
230,376,6198,2020-03-16,98.973999,88.433998,93.70399850000001
3077,11844,52098,2020-03-16,98.973999,88.433998,93.70399850000001
60,55,1343,2020-03-16,98.973999,88.433998,93.70399850000001
186,253,5121,2020-03-16,98.973999,88.433998,93.70399850000001
223,154,3137,2020-03-12,118.900002,109.25,114.075001
199,93,3339,2020-03-12,118.900002,109.25,114.075001
48,49,1040,2020-03-11,130.716003,122.599998,126.6580005
187,233,12823,2020-03-11,130.716003,122.599998,126.6580005
3489,13295,124904,2020-03-11,130.716003,122.599998,126.6580005
34,28,1166,2020-03-11,130.716003,122.599998,126.6580005
58,59,1967,2020-03-11,130.716003,122.599998,126.6580005
274,1023,16147,2020-03-11,130.716003,122.599998,126.6580005
200,462,16084,2020-03-11,130.716003,122.599998,126.6580005
1208,7080,60730,2020-03-11,130.716003,122.599998,126.6580005
1351,2048,53849,2020-03-11,130.716003,122.599998,126.6580005
672,754,28997,2020-03-11,130.716003,122.599998,126.6580005
63,64,1416,2020-03-11,130.716003,122.599998,126.6580005
4875,22410,226807,2020-03-11,130.716003,122.599998,126.6580005
88,103,1559,2020-03-11,130.716003,122.599998,126.6580005
92,102,3687,2020-03-11,130.716003,122.599998,126.6580005
2303,12220,139213,2020-03-11,130.716003,122.599998,126.6580005
232,206,11814,2020-03-11,130.716003,122.599998,126.6580005
118,58,1542,2020-03-11,130.716003,122.599998,126.6580005
1055,678,21951,2020-03-11,130.716003,122.599998,126.6580005
9677,3926,84216,2020-03-11,130.716003,122.599998,126.6580005
114,80,2521,2020-03-10,133.600006,121.599998,127.600002
1162,1267,45480,2020-03-10,133.600006,121.599998,127.600002
69,40,1483,2020-03-10,133.600006,121.599998,127.600002
51,83,2887,2020-03-10,133.600006,121.599998,127.600002
173,222,7079,2020-03-10,133.600006,121.599998,127.600002
43,44,1088,2020-03-10,133.600006,121.599998,127.600002
84,73,5015,2020-03-10,133.600006,121.599998,127.600002
198,2048,72735,2020-03-10,133.600006,121.599998,127.600002
3915,8923,73497,2020-03-10,133.600006,121.599998,127.600002
56,61,1573,2020-03-10,133.600006,121.599998,127.600002
34,44,1239,2020-03-10,133.600006,121.599998,127.600002
171,126,4634,2020-03-10,133.600006,121.599998,127.600002
694,1450,49604,2020-03-10,133.600006,121.599998,127.600002
501,2468,63613,2020-03-10,133.600006,121.599998,127.600002
4164,58690,497849,2020-03-10,133.600006,121.599998,127.600002
96,95,1841,2020-03-10,133.600006,121.599998,127.600002
152,415,5407,2020-03-10,133.600006,121.599998,127.600002
3821,19151,247722,2020-03-10,133.600006,121.599998,127.600002
385,395,5547,2020-03-09,132.600006,121.0,126.800003
98,226,2802,2020-03-09,132.600006,121.0,126.800003
153,281,3948,2020-03-09,132.600006,121.0,126.800003
650,3944,58426,2020-03-09,132.600006,121.0,126.800003
191,614,14363,2020-03-09,132.600006,121.0,126.800003
43362,301391,1593425,2020-03-06,141.399994,136.854004,139.126999
605,487,18554,2020-03-05,149.149994,143.613998,146.38199600000002
97,121,2079,2020-03-04,153.304001,144.945999,149.125
141,134,3695,2020-03-04,153.304001,144.945999,149.125
95,115,2077,2020-03-04,153.304001,144.945999,149.125
185,193,2317,2020-03-04,153.304001,144.945999,149.125
158,113,1514,2020-03-04,153.304001,144.945999,149.125
3214,24757,221191,2020-03-03,161.395996,143.222,152.308998
1636,3392,45755,2020-03-03,161.395996,143.222,152.308998
223,302,5596,2020-03-03,161.395996,143.222,152.308998
566,1033,20348,2020-03-03,161.395996,143.222,152.308998
577,923,25254,2020-03-03,161.395996,143.222,152.308998
994,19140,186028,2020-03-03,161.395996,143.222,152.308998
1702,13542,161830,2020-03-03,161.395996,143.222,152.308998
135,67,1465,2020-03-03,161.395996,143.222,152.308998
122,87,4019,2020-03-03,161.395996,143.222,152.308998
2395,4483,72037,2020-03-03,161.395996,143.222,152.308998
146,146,3417,2020-03-02,148.738007,137.334,143.0360035
867,12562,96988,2020-03-02,148.738007,137.334,143.0360035
112,161,2659,2020-03-02,148.738007,137.334,143.0360035
84,75,1473,2020-03-02,148.738007,137.334,143.0360035
414,1250,32595,2020-03-02,148.738007,137.334,143.0360035
303,502,15174,2020-03-02,148.738007,137.334,143.0360035
1744,1861,35929,2020-03-02,148.738007,137.334,143.0360035
59,65,1003,2020-03-02,148.738007,137.334,143.0360035
78,130,1915,2020-03-02,148.738007,137.334,143.0360035
31,47,785,2020-03-02,148.738007,137.334,143.0360035
445,338,4831,2020-02-28,138.104004,122.304001,130.2040025
468,310,10327,2020-02-28,138.104004,122.304001,130.2040025
247,394,9195,2020-02-27,147.953995,133.800003,140.876999
639,1902,34247,2020-02-26,162.662003,155.222,158.9420015
132,281,5066,2020-02-26,162.662003,155.222,158.9420015
116,104,3592,2020-02-26,162.662003,155.222,158.9420015
100,225,3108,2020-02-26,162.662003,155.222,158.9420015
74,84,1882,2020-02-26,162.662003,155.222,158.9420015
156,224,6516,2020-02-26,162.662003,155.222,158.9420015
497,662,11880,2020-02-26,162.662003,155.222,158.9420015
49,74,988,2020-02-26,162.662003,155.222,158.9420015
48,58,1411,2020-02-26,162.662003,155.222,158.9420015
49,73,1767,2020-02-26,162.662003,155.222,158.9420015
350,358,9308,2020-02-26,162.662003,155.222,158.9420015
820,1874,32513,2020-02-26,162.662003,155.222,158.9420015
99,56,1992,2020-02-25,171.320007,157.399994,164.3600005
554,847,26296,2020-02-25,171.320007,157.399994,164.3600005
316,693,26223,2020-02-25,171.320007,157.399994,164.3600005
569,798,21069,2020-02-25,171.320007,157.399994,164.3600005
2112,42736,333314,2020-02-25,171.320007,157.399994,164.3600005
119,94,2258,2020-02-25,171.320007,157.399994,164.3600005
2151,9968,107072,2020-02-25,171.320007,157.399994,164.3600005
114,151,2593,2020-02-25,171.320007,157.399994,164.3600005
94,303,5193,2020-02-25,171.320007,157.399994,164.3600005
1407,6450,86397,2020-02-25,171.320007,157.399994,164.3600005
71,58,1313,2020-02-25,171.320007,157.399994,164.3600005
299,219,4048,2020-02-21,182.612,176.089996,179.350998
200,235,5089,2020-02-21,182.612,176.089996,179.350998
3692,45623,332137,2020-02-21,182.612,176.089996,179.350998
2407,22046,214127,2020-02-21,182.612,176.089996,179.350998
107,262,3992,2020-02-21,182.612,176.089996,179.350998
33,63,1228,2020-02-21,182.612,176.089996,179.350998
25,42,514,2020-02-21,182.612,176.089996,179.350998
18,32,429,2020-02-21,182.612,176.089996,179.350998
58,133,1727,2020-02-21,182.612,176.089996,179.350998
65,106,1954,2020-02-21,182.612,176.089996,179.350998
93,69,1560,2020-02-20,182.399994,171.988007,177.19400050000002
49,68,1376,2020-02-20,182.399994,171.988007,177.19400050000002
56,86,3731,2020-02-20,182.399994,171.988007,177.19400050000002
794,1661,30565,2020-02-20,182.399994,171.988007,177.19400050000002
49,73,1155,2020-02-20,182.399994,171.988007,177.19400050000002
143,164,4122,2020-02-20,182.399994,171.988007,177.19400050000002
28,56,862,2020-02-20,182.399994,171.988007,177.19400050000002
46,72,1645,2020-02-20,182.399994,171.988007,177.19400050000002
102,70,2345,2020-02-20,182.399994,171.988007,177.19400050000002
1296,1526,18805,2020-02-20,182.399994,171.988007,177.19400050000002
55,73,1320,2020-02-20,182.399994,171.988007,177.19400050000002
77,83,2417,2020-02-20,182.399994,171.988007,177.19400050000002
1629,5356,78924,2020-02-20,182.399994,171.988007,177.19400050000002
244,1068,14238,2020-02-20,182.399994,171.988007,177.19400050000002
57,51,1142,2020-02-19,188.955994,180.203995,184.5799945
236,1088,63087,2020-02-19,188.955994,180.203995,184.5799945
62,46,886,2020-02-18,172.0,166.472,169.236
152,101,2129,2020-02-18,172.0,166.472,169.236
47,82,1238,2020-02-18,172.0,166.472,169.236
147,166,9266,2020-02-18,172.0,166.472,169.236
640,631,7591,2020-02-18,172.0,166.472,169.236
67,74,1295,2020-02-18,172.0,166.472,169.236
104,241,1784,2020-02-18,172.0,166.472,169.236
43,76,1102,2020-02-18,172.0,166.472,169.236
48,137,2229,2020-02-18,172.0,166.472,169.236
132,180,4384,2020-02-14,162.593994,157.100006,159.847
47,75,1339,2020-02-14,162.593994,157.100006,159.847
34,50,1038,2020-02-14,162.593994,157.100006,159.847
124,90,3061,2020-02-14,162.593994,157.100006,159.847
2479,20441,138918,2020-02-14,162.593994,157.100006,159.847
73,104,2397,2020-02-14,162.593994,157.100006,159.847
1419,14238,124952,2020-02-13,163.600006,147.0,155.300003
138,169,4011,2020-02-13,163.600006,147.0,155.300003
79,167,10399,2020-02-12,157.949997,152.673996,155.3119965
73,86,3236,2020-02-12,157.949997,152.673996,155.3119965
1019,9075,160531,2020-02-12,157.949997,152.673996,155.3119965
358,194,11287,2020-02-12,157.949997,152.673996,155.3119965
255,349,20307,2020-02-12,157.949997,152.673996,155.3119965
1145,12606,150488,2020-02-12,157.949997,152.673996,155.3119965
344,465,8994,2020-02-11,156.701996,151.600006,154.151001
76,54,1032,2020-02-10,163.998001,150.479996,157.23899849999998
568,1170,19139,2020-02-10,163.998001,150.479996,157.23899849999998
906,1721,34727,2020-02-10,163.998001,150.479996,157.23899849999998
452,283,9536,2020-02-10,163.998001,150.479996,157.23899849999998
24,50,1023,2020-02-10,163.998001,150.479996,157.23899849999998
16,40,1043,2020-02-10,163.998001,150.479996,157.23899849999998
82,80,2153,2020-02-10,163.998001,150.479996,157.23899849999998
83,75,1130,2020-02-10,163.998001,150.479996,157.23899849999998
19,42,705,2020-02-10,163.998001,150.479996,157.23899849999998
15,39,673,2020-02-10,163.998001,150.479996,157.23899849999998
21,37,608,2020-02-10,163.998001,150.479996,157.23899849999998
1836,547,17959,2020-02-10,163.998001,150.479996,157.23899849999998
76,107,3012,2020-02-10,163.998001,150.479996,157.23899849999998
641,1541,33398,2020-02-10,163.998001,150.479996,157.23899849999998
97,87,3349,2020-02-10,163.998001,150.479996,157.23899849999998
476,648,7513,2020-02-10,163.998001,150.479996,157.23899849999998
51,56,1831,2020-02-10,163.998001,150.479996,157.23899849999998
359,413,13087,2020-02-10,163.998001,150.479996,157.23899849999998
1119,2897,52859,2020-02-10,163.998001,150.479996,157.23899849999998
203,135,3023,2020-02-10,163.998001,150.479996,157.23899849999998
116,101,1694,2020-02-10,163.998001,150.479996,157.23899849999998
584,856,21525,2020-02-10,163.998001,150.479996,157.23899849999998
2296,7158,94173,2020-02-10,163.998001,150.479996,157.23899849999998
97,148,8015,2020-02-07,153.949997,146.0,149.9749985
102,164,2703,2020-02-07,153.949997,146.0,149.9749985
50,70,1087,2020-02-07,153.949997,146.0,149.9749985
47,63,1277,2020-02-07,153.949997,146.0,149.9749985
101,147,2720,2020-02-07,153.949997,146.0,149.9749985
100,184,3878,2020-02-07,153.949997,146.0,149.9749985
822,2052,34675,2020-02-07,153.949997,146.0,149.9749985
129,91,8312,2020-02-06,159.166,137.399994,148.282997
2227,6125,96661,2020-02-06,159.166,137.399994,148.282997
106,76,2564,2020-02-06,159.166,137.399994,148.282997
1577,3889,64405,2020-02-06,159.166,137.399994,148.282997
32,53,1221,2020-02-06,159.166,137.399994,148.282997
36,53,1004,2020-02-06,159.166,137.399994,148.282997
71,79,2919,2020-02-06,159.166,137.399994,148.282997
110,150,5540,2020-02-06,159.166,137.399994,148.282997
31,46,2287,2020-02-06,159.166,137.399994,148.282997
52,86,6711,2020-02-06,159.166,137.399994,148.282997
73,206,3936,2020-02-06,159.166,137.399994,148.282997
5879,10881,141925,2020-02-06,159.166,137.399994,148.282997
114,111,4007,2020-02-06,159.166,137.399994,148.282997
34,49,901,2020-02-06,159.166,137.399994,148.282997
15,43,588,2020-02-06,159.166,137.399994,148.282997
55,61,1168,2020-02-06,159.166,137.399994,148.282997
609,2041,31485,2020-02-06,159.166,137.399994,148.282997
80,103,1608,2020-02-06,159.166,137.399994,148.282997
16,44,848,2020-02-06,159.166,137.399994,148.282997
534,1115,22951,2020-02-06,159.166,137.399994,148.282997
826,1206,29299,2020-02-06,159.166,137.399994,148.282997
876,7096,76852,2020-02-06,159.166,137.399994,148.282997
2521,24374,212231,2020-02-06,159.166,137.399994,148.282997
24,48,1828,2020-02-06,159.166,137.399994,148.282997
334,237,7383,2020-02-06,159.166,137.399994,148.282997
422,271,5424,2020-02-06,159.166,137.399994,148.282997
40,73,3637,2020-02-06,159.166,137.399994,148.282997
530,1445,42143,2020-02-06,159.166,137.399994,148.282997
1610,4152,58529,2020-02-05,169.195999,140.822006,155.0090025
1984,3441,47931,2020-02-05,169.195999,140.822006,155.0090025
1571,7546,104241,2020-02-05,169.195999,140.822006,155.0090025
56,55,2163,2020-02-05,169.195999,140.822006,155.0090025
191,112,5137,2020-02-05,169.195999,140.822006,155.0090025
5588,2843,39577,2020-02-05,169.195999,140.822006,155.0090025
756,5183,25929,2020-02-05,169.195999,140.822006,155.0090025
249,108,4220,2020-02-04,193.798004,166.776001,180.2870025
1295,1232,20083,2020-02-04,193.798004,166.776001,180.2870025
830,1571,27463,2020-02-04,193.798004,166.776001,180.2870025
1233,2086,55702,2020-02-04,193.798004,166.776001,180.2870025
50,49,1144,2020-02-04,193.798004,166.776001,180.2870025
115,94,2889,2020-02-04,193.798004,166.776001,180.2870025
3432,7187,115649,2020-02-03,157.227997,134.703995,145.965996
75,138,2424,2020-02-03,157.227997,134.703995,145.965996
231,218,4958,2020-02-03,157.227997,134.703995,145.965996
23,39,661,2020-02-03,157.227997,134.703995,145.965996
15,41,618,2020-02-03,157.227997,134.703995,145.965996
97,154,1759,2020-02-03,157.227997,134.703995,145.965996
69,119,1578,2020-02-03,157.227997,134.703995,145.965996
27,56,940,2020-02-03,157.227997,134.703995,145.965996
24,45,758,2020-02-03,157.227997,134.703995,145.965996
34,121,1602,2020-02-03,157.227997,134.703995,145.965996
810,2027,18957,2020-02-03,157.227997,134.703995,145.965996
131,228,1966,2020-02-03,157.227997,134.703995,145.965996
87,60,1620,2020-02-03,157.227997,134.703995,145.965996
430,3054,51651,2020-01-31,130.600006,126.503998,128.55200200000002
89,103,3185,2020-01-31,130.600006,126.503998,128.55200200000002
77,74,1118,2020-01-31,130.600006,126.503998,128.55200200000002
40,44,675,2020-01-31,130.600006,126.503998,128.55200200000002
162,135,1736,2020-01-31,130.600006,126.503998,128.55200200000002
116,331,7180,2020-01-31,130.600006,126.503998,128.55200200000002
17,33,766,2020-01-31,130.600006,126.503998,128.55200200000002
2107,13733,147456,2020-01-31,130.600006,126.503998,128.55200200000002
952,1916,41485,2020-01-31,130.600006,126.503998,128.55200200000002
267,966,21558,2020-01-31,130.600006,126.503998,128.55200200000002
2360,17672,187837,2020-01-31,130.600006,126.503998,128.55200200000002
3842,20360,95431,2020-01-31,130.600006,126.503998,128.55200200000002
465,953,25671,2020-01-31,130.600006,126.503998,128.55200200000002
2439,25653,286394,2020-01-31,130.600006,126.503998,128.55200200000002
403,1222,41541,2020-01-31,130.600006,126.503998,128.55200200000002
94,90,1455,2020-01-31,130.600006,126.503998,128.55200200000002
451,857,30605,2020-01-31,130.600006,126.503998,128.55200200000002
109,226,3302,2020-01-31,130.600006,126.503998,128.55200200000002
291,276,8580,2020-01-30,130.175995,123.599998,126.8879965
3426,16448,182543,2020-01-30,130.175995,123.599998,126.8879965
179,643,13554,2020-01-30,130.175995,123.599998,126.8879965
2762,6490,107354,2020-01-30,130.175995,123.599998,126.8879965
44,44,934,2020-01-29,117.959999,113.486,115.7229995
115,97,1626,2020-01-29,117.959999,113.486,115.7229995
4088,34410,345580,2020-01-29,117.959999,113.486,115.7229995
39,63,1521,2020-01-29,117.959999,113.486,115.7229995
74,192,4456,2020-01-29,117.959999,113.486,115.7229995
110,46,2180,2020-01-29,117.959999,113.486,115.7229995
141,182,3735,2020-01-29,117.959999,113.486,115.7229995
1321,2774,63942,2020-01-29,117.959999,113.486,115.7229995
730,1470,28163,2020-01-29,117.959999,113.486,115.7229995
235,248,6070,2020-01-29,117.959999,113.486,115.7229995
6286,30690,285808,2020-01-28,115.362,111.615997,113.4889985
894,1612,51222,2020-01-28,115.362,111.615997,113.4889985
764,3842,124740,2020-01-28,115.362,111.615997,113.4889985
45,70,2121,2020-01-28,115.362,111.615997,113.4889985
83,83,2447,2020-01-28,115.362,111.615997,113.4889985
44,83,1706,2020-01-28,115.362,111.615997,113.4889985
60,81,2042,2020-01-28,115.362,111.615997,113.4889985
610,1440,28228,2020-01-28,115.362,111.615997,113.4889985
315,343,6680,2020-01-24,114.772003,110.851997,112.812
1936,10950,145099,2020-01-24,114.772003,110.851997,112.812
83,55,1469,2020-01-23,116.400002,111.120003,113.7600025
39,39,824,2020-01-23,116.400002,111.120003,113.7600025
221,203,12639,2020-01-23,116.400002,111.120003,113.7600025
378,407,5720,2020-01-23,116.400002,111.120003,113.7600025
151,146,2868,2020-01-23,116.400002,111.120003,113.7600025
387,1198,14740,2020-01-23,116.400002,111.120003,113.7600025
109,143,3642,2020-01-23,116.400002,111.120003,113.7600025
75,61,1291,2020-01-22,118.900002,111.82,115.360001
232,1300,31013,2020-01-22,118.900002,111.82,115.360001
132,90,3055,2020-01-22,118.900002,111.82,115.360001
74,43,1749,2020-01-22,118.900002,111.82,115.360001
120,183,11355,2020-01-22,118.900002,111.82,115.360001
3954,8403,81738,2020-01-22,118.900002,111.82,115.360001
191,186,4596,2020-01-22,118.900002,111.82,115.360001
42,36,1286,2020-01-22,118.900002,111.82,115.360001
99,131,3719,2020-01-22,118.900002,111.82,115.360001
53,71,2672,2020-01-22,118.900002,111.82,115.360001
1104,2059,59505,2020-01-22,118.900002,111.82,115.360001
191,171,5766,2020-01-22,118.900002,111.82,115.360001
38,78,1284,2020-01-21,109.716003,105.681999,107.69900100000001
47,53,1713,2020-01-21,109.716003,105.681999,107.69900100000001
40,57,746,2020-01-21,109.716003,105.681999,107.69900100000001
87,95,1661,2020-01-21,109.716003,105.681999,107.69900100000001
103,456,5452,2020-01-21,109.716003,105.681999,107.69900100000001
48,54,1428,2020-01-21,109.716003,105.681999,107.69900100000001
81,169,2324,2020-01-17,103.134003,100.632004,101.8830035
58,86,2221,2020-01-17,103.134003,100.632004,101.8830035
2629,34968,246180,2020-01-17,103.134003,100.632004,101.8830035
308,411,6061,2020-01-17,103.134003,100.632004,101.8830035
317,542,8989,2020-01-17,103.134003,100.632004,101.8830035
56,76,1391,2020-01-17,103.134003,100.632004,101.8830035
370,273,2985,2020-01-17,103.134003,100.632004,101.8830035
242,185,2343,2020-01-17,103.134003,100.632004,101.8830035
47,58,1086,2020-01-17,103.134003,100.632004,101.8830035
91,69,1311,2020-01-17,103.134003,100.632004,101.8830035
144,216,4646,2020-01-17,103.134003,100.632004,101.8830035
192,467,5163,2020-01-17,103.134003,100.632004,101.8830035
249,546,7292,2020-01-17,103.134003,100.632004,101.8830035
1907,3403,61191,2020-01-17,103.134003,100.632004,101.8830035
17,36,764,2020-01-17,103.134003,100.632004,101.8830035
80,294,6211,2020-01-17,103.134003,100.632004,101.8830035
74,124,1842,2020-01-17,103.134003,100.632004,101.8830035
23,57,1196,2020-01-17,103.134003,100.632004,101.8830035
157,311,3437,2020-01-17,103.134003,100.632004,101.8830035
